  535, -872
  959, -319
  938,  378
  471,  903
 -225,  989
 -811,  618
-1014,  -57
 -740, -702
 -110,-1008
  571, -838
  977, -275
  918,  433
  428,  919
 -269,  980
 -844,  572
-1010, -105
 -702, -742
  -55,-1017
  610, -813
  994, -218
  896,  471
  381,  941
 -324,  966
 -872,  533
 -999, -149
 -665, -771
   -8,-1018
  656, -781
  999, -176
  878,  510
  335,  961
 -365,  952
 -894,  489
 -992, -209
 -625, -800
   48,-1013
  689, -748
 1009, -128
  851,  562
  291,  976
 -408,  921
 -915,  442
 -981, -252
 -584, -837
   96,-1016
  721, -722
 1011,  -74
  819,  594
  237,  992
 -458,  904
 -939,  397
 -968, -312
 -546, -860
  135,-1008
  763, -676
 1014,  -29
  784,  631
  184,  997
 -502,  887
 -956,  346
 -953, -352
 -502, -883
  192, -998
  789, -644
 1022,   26
  752,  681
  144, 1011
 -551,  854
 -969,  306
 -936, -391
 -450, -912
  236, -989
  815, -591
 1008,   80
  723,  711
   88, 1015
 -585,  831
 -982,  256
 -912, -448
 -412, -929
  288, -979
  854, -559
 1011,  122
  682,  749
   39, 1018
 -620,  803
 -996,  201
 -890, -482
 -359, -941
  335, -963
  875, -514
 1001,  182
  652,  776
   -6, 1019
 -668,  768
-1002,  157
 -873, -532
 -314, -967
  377, -942
  905, -462
  995,  222
  614,  806
  -65, 1011
 -704,  735
-1007,  104
 -839, -576
 -270, -977
  432, -919
  926, -426
  985,  270
  568,  844
 -107, 1012
 -738,  702
-1019,   55
 -813, -609
 -222, -992
  471, -903
  943, -387
  961,  318
  526,  865
 -162,  997
 -772,  658
-1017,    8
 -780, -656
 -173,-1006
  511, -882
  957, -330
  948,  363
  487,  895
 -211,  997
 -806,  625
-1013,  -49
 -746, -688
 -128,-1005
  562, -845
  973, -286
  926,  416
  435,  918
 -254,  985
 -839,  578
-1016,  -95
 -716, -721
  -72,-1011
  600, -818
  990, -243
  906,  459
  396,  935
 -308,  968
 -859,  542
-1010, -135
 -674, -764
  -19,-1016
  645, -784
  999, -184
  886,  496
  342,  956
 -357,  951
 -883,  503
 -994, -198
 -632, -791
   26,-1022
  679, -760
 1006, -144
  856,  547
  297,  970
 -396,  935
 -909,  452
 -992, -241
 -589, -827
   79,-1011
  715, -727
 1015,  -85
  828,  588
  258,  978
 -448,  908
 -932,  414
 -981, -291
 -553, -856
  119,-1008
  749, -684
 1016,  -40
  800,  622
  195,  993
 -491,  889
 -947,  353
 -956, -345
 -520, -879
  182,-1004
  781, -646
 1017,    9
  766,  670
  154, 1005
 -533,  870
 -966,  314
 -945, -384
 -466, -905
  225, -993
  810, -616
 1011,   62
  738,  704
   97, 1007
 -572,  840
 -981,  274
 -920, -432
 -426, -919
  270, -977
  845, -566
 1007,  112
  702,  735
   55, 1016
 -616,  814
 -997,  212
 -897, -473
 -384, -941
  324, -963
  871, -530
 1005,  167
  657,  771
   10, 1014
 -662,  777
-1001,  168
 -875, -514
 -331, -961
  371, -947
  891, -491
  996,  214
  625,  804
  -47, 1011
 -688,  743
-1007,  121
 -849, -561
 -286, -976
  425, -923
  916, -439
  983,  254
  581,  832
  -96, 1013
 -728,  708
-1014,   65
 -819, -603
 -245, -986
  463, -905
  937, -392
  966,  308
  536,  859
 -144, 1001
 -766,  673
-1019,   24
 -784, -649
 -188, -999
  503, -882
  955, -341
  951,  353
  503,  887
 -200,  994
 -791,  634
-1020,  -25
 -757, -684
 -139,-1007
  553, -852
  968, -296
  939,  395
  451,  915
 -246,  988
 -828,  590
-1012,  -79
 -725, -715
  -83,-1010
  590, -823
  984, -252
  911,  453
  403,  932
 -284,  971
 -857,  553
-1006, -128
 -682, -756
  -37,-1018
  627, -802
  999, -200
  889,  489
  360,  955
 -341,  958
 -879,  514
-1002, -182
 -647, -781
    8,-1021
  674, -766
 1003, -160
  863,  524
  314,  965
 -379,  939
 -903,  461
 -992, -229
 -609, -812
   71,-1013
  702, -737
 1017, -103
  837,  581
  269,  976
 -437,  912
 -924,  422
 -983, -274
 -567, -848
  111,-1008
  732, -702
 1019,  -51
  807,  614
  213,  992
 -475,  897
 -944,  376
 -962, -330
 -526, -874
  165,-1009
  769, -659
 1012,   -8
  772,  660
  172, 1001
 -516,  875
 -964,  321
 -948, -369
 -488, -892
  208, -995
  804, -625
 1016,   56
  741,  693
  121, 1009
 -565,  844
 -977,  281
 -928, -424
 -437, -916
  259, -980
  837, -574
 1014,   97
  715,  725
   63, 1015
 -601,  820
 -988,  236
 -903, -463
 -394, -936
  313, -963
  861, -535
 1003,  142
  674,  764
   20, 1019
 -648,  788
-1000,  179
 -879, -504
 -339, -962
  358, -956
  888, -498
  997,  198
  634,  790
  -29, 1010
 -680,  751
-1004,  132
 -855, -556
 -294, -976
  403, -933
  911, -446
  990,  245
  592,  828
  -85, 1014
 -717,  723
-1019,   80
 -830, -592
 -253, -984
  447, -909
  931, -409
  969,  290
  553,  854
 -127, 1005
 -756,  677
-1020,   32
 -803, -623
 -195, -996
  488, -891
  956, -359
  954,  342
  511,  879
 -186, 1002
 -787,  641
-1019,   -9
 -764, -669
 -150,-1009
  528, -857
  964, -307
  940,  384
  457,  905
 -231,  993
 -811,  607
-1017,  -70
 -735, -709
 -100,-1015
  577, -836
  979, -269
  915,  436
  418,  926
 -277,  980
 -844,  563
-1007, -110
 -692, -733
  -48,-1015
  612, -812
  991, -208
  893,  482
  380,  942
 -333,  966
 -868,  528
-1010, -166
 -655, -780
   -2,-1016
  657, -773
 1002, -167
  873,  519
  325,  966
 -369,  944
 -890,  473
 -991, -218
 -624, -807
   55,-1016
  696, -742
 1008, -125
  847,  566
  280,  974
 -420,  930
 -917,  431
 -980, -263
 -574, -844
   95,-1016
  729, -713
 1010,  -64
  815,  605
  227,  981
 -470,  904
 -942,  392
 -968, -315
 -538, -863
  142,-1005
  763, -669
 1013,  -20
  785,  648
  179, 1003
 -510,  881
 -959,  336
 -949, -361
 -499, -890
  197, -999
  797, -633
 1008,   40
  756,  686
  137, 1010
 -551,  852
 -970,  295
 -936, -400
 -448, -913
  243, -989
  827, -597
 1010,   87
  721,  721
   79, 1013
 -593,  823
 -984,  253
 -909, -454
 -404, -931
  296, -970
  857, -551
 1005,  134
  679,  759
   35, 1014
 -633,  799
 -993,  195
 -884, -493
 -364, -957
  346, -954
  881, -513
  998,  182
  645,  788
  -14, 1020
 -672,  759
-1005,  150
 -854, -539
 -309, -967
  389, -940
  909, -463
  988,  230
  608,  808
  -74, 1015
 -708,  729
-1019,  106
 -831, -581
 -261, -982
  442, -919
  931, -420
  979,  270
  562,  848
 -121, 1010
 -742,  689
-1014,   49
 -808, -617
 -213, -996
  480, -900
  940, -379
  957,  331
  519,  871
 -161, 1006
 -778,  654
-1018,   -1
 -775, -665
 -167,-1006
  518, -872
  962, -324
  941,  372
  472,  895
 -223,  995
 -806,  625
-1013,  -54
 -739, -694
 -117,-1009
  567, -841
  981, -277
  931,  417
  433,  920
 -261,  982
 -843,  574
-1010,  -99
 -708, -726
  -59,-1013
  608, -819
  991, -224
  901,  468
  387,  938
 -317,  965
 -864,  539
-1007, -149
